artist,track,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
b2k,why i love you,0.698,0.618,-5.83,0.0282,0.0482,0.0,0.116,0.37,89.981,3
canton jones,kingdom business,0.648,0.776,-5.698,0.252,0.00362,0.0,0.179,0.446,91.218,3
whitney houston,i look to you,0.55,0.373,-6.31,0.0286,0.717,0.0,0.096,0.101,101.84,6
bone crusher featuring killer mike & t.i.,never scared,0.586,0.927,-4.077,0.194,0.00924,1.85e-06,0.344,0.528,73.023,0
d12,my band,0.848,0.854,-3.305,0.0845,0.47,2.29e-06,0.106,0.876,120.024,3
mohammed rafi,aaj mausam bada be-iman hai,0.336,0.449,-13.267,0.0367,0.9,7e-05,0.109,0.547,139.13,6
the bad plus,and here we test our powers of observation,0.367,0.833,-8.8,0.0322,0.197,0.803,0.136,0.491,93.08,4
onerepublic,all the right moves,0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024,0
lloyd featuring lil wayne,girls around the world,0.727,0.83,-8.699,0.125,0.0286,0.000368,0.145,0.59,97.602,3
pretty balanced,jazz,0.374,0.344,-9.012,0.0341,0.459,0.397,0.0915,0.0386,152.11,6
the pussycat dolls featuring nicole scherzinger,hush hush,0.613,0.778,-3.933,0.0689,0.0985,0.0,0.356,0.626,129.483,3
tegan and sara,walking with a ghost,0.788,0.541,-5.987,0.0387,0.125,0.000231,0.0679,0.928,118.058,3
snoop dogg presents tha eastsidaz,g'd up,0.908,0.763,-5.739,0.28,0.0395,0.0,0.0646,0.593,97.106,3
thy art is murder,whore to a chainsaw,0.295,0.967,-6.328,0.169,7.73e-05,0.784,0.217,0.254,149.99,4
fabolous featuring mike shorey & lil' mo,can't let you go,0.646,0.6,-6.569,0.458,0.231,0.0,0.0794,0.811,192.082,2
destruction,the ravenous beast,0.419,0.988,-2.241,0.111,0.000304,0.589,0.289,0.378,97.036,4
maxwell,bad habits,0.661,0.67,-7.645,0.258,0.0873,2.01e-06,0.0794,0.661,148.02,3
radiohead,nude,0.537,0.342,-9.785,0.0338,0.833,0.6,0.0856,0.156,128.331,6
jump 'n' the saddle band,the curly shuffle,0.632,0.484,-11.772,0.104,0.156,0.0,0.153,0.873,80.687,3
los lonely boys,heaven,0.664,0.862,-5.403,0.0679,0.378,4.19e-06,0.0824,0.782,91.91,3
janet jackson,i want you,0.643,0.843,-5.533,0.0384,0.172,0.0247,0.122,0.666,105.744,3
ty herndon,steam,0.676,0.738,-6.693,0.0262,0.0497,2.7e-06,0.0784,0.697,101.944,3
the chap,proper rock,0.509,0.59,-10.096,0.0891,0.00413,0.0202,0.0633,0.624,159.945,0
chingy,right thurr,0.866,0.749,-3.977,0.253,0.15,0.0,0.0614,0.891,92.074,3
neyyattinkara vasudevan,eppo varuvaro - johnpuri - adi,0.435,0.806,-5.222,0.0819,0.395,0.0,0.0842,0.596,93.162,3
fun.,take your time (coming home),0.436,0.746,-5.301,0.0843,0.0768,2.49e-06,0.126,0.301,132.06,0
liz phair,why can't i?,0.487,0.759,-4.849,0.0405,0.0273,0.0,0.165,0.227,80.958,0
alexander tcherepnin,"7 songs on chinese poems, op. 71 no. 4: traveling song",0.585,0.123,-13.695,0.0711,0.99,0.0104,0.143,0.969,115.145,6
demi lovato,here we go again,0.585,0.927,-5.253,0.04,0.00432,0.0,0.178,0.672,142.043,0
jagged edge,goodbye,0.821,0.727,-6.262,0.105,0.134,2.4e-06,0.0532,0.971,130.0,3
sean kingston,take you there,0.752,0.921,-4.321,0.0696,0.0182,0.0,0.256,0.634,115.033,3
franz schubert,"symphony no. 8 in b minor, d. 759, ""unfinished"": i. allegro moderato",0.128,0.045,-17.723,0.0385,0.942,0.894,0.115,0.0395,85.907,1
brandtson,holly park,0.244,0.67,-5.924,0.0286,0.000685,0.00274,0.109,0.502,170.654,0
lama surya das & steven halpern,female buddha taras mantra - tibetan chant plus urban groove,0.603,0.253,-14.336,0.0282,0.67,0.0854,0.116,0.0999,76.912,6
jon kennedy,a child is born,0.676,0.73,-10.381,0.0296,0.393,0.125,0.136,0.664,104.001,3
half the world,death defying years,0.454,0.911,-3.857,0.0794,0.0184,0.0,0.128,0.445,93.218,0
opera ix,anphisbena,0.075,0.858,-5.01,0.0651,2.71e-06,0.79,0.0395,0.31,61.106,4
pat green,feels just like it should,0.658,0.742,-3.511,0.0319,0.39,0.000331,0.125,0.698,123.316,3
amber,sexual (li da di),0.623,0.898,-6.604,0.0309,0.000192,0.303,0.138,0.786,130.993,3
joe nichols,tequila makes her clothes fall off,0.664,0.706,-7.045,0.027,0.129,1.06e-06,0.0857,0.681,93.968,3
faith evans,again,0.489,0.763,-6.077,0.24,0.0158,0.0,0.42,0.362,173.822,0
no doubt featuring lady saw,underneath it all,0.729,0.731,-4.823,0.0682,0.235,1.35e-06,0.391,0.838,138.204,3
los amantes de lola,maria rosario,0.723,0.65,-7.128,0.0419,0.0115,0.00774,0.077,0.966,124.471,3
suicide commando,hellraiser - vnv nation remix,0.524,0.894,-9.573,0.0328,0.000364,0.846,0.15,0.212,140.003,4
lil wayne,on fire,0.626,0.866,-4.065,0.0408,0.00316,0.000364,0.171,0.545,132.031,0
rick ross featuring t-pain,the boss,0.431,0.842,-4.072,0.357,0.00876,0.0,0.309,0.61,83.66,2
dirty vegas,days go by,0.786,0.853,-8.274,0.0688,0.0499,0.0872,0.35,0.309,126.99,0
john legend featuring andre 3000,green light,0.622,0.882,-5.59,0.119,0.0912,0.0,0.216,0.762,77.506,3
joe mcphee,improvisation 10,0.393,0.0523,-22.591,0.0452,0.967,0.255,0.0768,0.0853,140.557,1
red wine,rosa de metal,0.404,0.958,-4.405,0.0683,0.00139,0.0,0.0451,0.328,90.099,0
spoon,me and the bean,0.665,0.646,-7.949,0.0394,0.00491,0.000204,0.199,0.962,133.724,3
marc anthony,i need to know,0.813,0.949,-2.563,0.0336,0.486,9.75e-06,0.112,0.792,115.061,3
friends forever,pcp rock,0.137,0.839,-3.048,0.0601,3.94e-05,0.885,0.305,0.132,142.318,4
marc et claude,feel you (i love trance mix),0.656,0.847,-7.47,0.0375,0.000123,0.329,0.0807,0.43,136.988,0
witchtrap,metal army march,0.469,0.894,-8.321,0.0843,0.0676,0.188,0.0765,0.326,96.906,0
ne-yo,because of you,0.81,0.538,-5.784,0.0356,0.528,0.0,0.0951,0.828,109.97,3
alan jackson,drive (for daddy gene),0.709,0.61,-7.206,0.0434,0.317,0.0,0.102,0.475,125.189,3
gary allan,watching airplanes,0.374,0.711,-3.587,0.0354,0.547,4.12e-05,0.147,0.468,160.001,0
marc smith,techno dup,0.654,0.943,-6.127,0.0964,0.0025,0.908,0.141,0.691,165.992,4
linkin park,numb,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,5
the all-american rejects,"swing, swing",0.553,0.717,-5.857,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,0
dashboard confessional,don't wait,0.422,0.836,-4.088,0.0361,0.000251,0.00166,0.351,0.165,154.013,0
dj spinna,love is sold,0.777,0.635,-7.231,0.13,0.00061,0.516,0.0688,0.503,112.019,4
ashanti,foolish,0.665,0.696,-5.763,0.0521,0.337,0.0,0.106,0.711,90.116,3
mary j. blige featuring eve,not today,0.907,0.628,-2.551,0.0796,0.448,1.32e-06,0.0423,0.902,94.027,3
sister rosetta tharpe,strange things happening every day,0.724,0.414,-9.952,0.0711,0.808,1.71e-05,0.161,0.737,154.875,3
collie buddz,gimmie love,0.648,0.675,-7.81,0.294,0.0387,0.0,0.154,0.631,79.419,2
scooter,j'adore hardcore,0.516,0.906,-5.515,0.051,0.0153,0.0173,0.705,0.327,150.003,5
ricky martin,tal vez,0.512,0.615,-5.318,0.0319,0.216,0.0,0.123,0.193,115.884,0
brian bromberg,top down,0.448,0.877,-5.278,0.0458,0.00027,0.906,0.355,0.746,156.004,4
mynt featuring kim sozzi,how did you know?,0.698,0.889,-4.288,0.0409,0.012,1.49e-06,0.065,0.818,128.015,3
mr. c the slide man,cha-cha slide,0.854,0.903,-6.821,0.147,0.0423,0.00576,0.316,0.814,131.02,3
kadri gopalnath,classical instrumental: merry go round - raga: fusion,0.722,0.686,-13.659,0.0398,0.313,0.589,0.328,0.962,119.88,4
gas,pop 5,0.159,0.0331,-22.488,0.071,0.82,0.998,0.104,0.0336,129.425,1
ludovico einaudi,ora,0.231,0.124,-26.448,0.0557,0.963,0.883,0.0859,0.0514,129.758,1
selena gomez & the scene,falling down,0.58,0.898,-3.517,0.0832,0.000146,7.87e-06,0.359,0.805,140.016,3
i set my friends on fire,sex ed rocks,0.419,0.918,-5.111,0.0828,0.00128,0.0,0.306,0.395,154.394,0
chris cagle,"i breathe in, i breathe out",0.316,0.514,-7.048,0.0271,0.178,0.0,0.194,0.242,185.882,0
blake shelton,home,0.576,0.455,-7.587,0.0267,0.583,2.73e-05,0.0912,0.206,127.856,6
keith urban,only you can love me this way,0.566,0.429,-9.478,0.0286,0.457,3.38e-05,0.173,0.325,147.957,6
twila paris,we will glorify - house of worship album version,0.468,0.554,-5.58,0.0315,0.744,0.0,0.0996,0.175,135.903,6
darius rucker,alright,0.601,0.806,-4.579,0.0345,0.0527,0.0,0.185,0.711,89.87,3
michael schenker,doctor doctor,0.251,0.875,-3.938,0.0641,0.0118,0.0,0.127,0.308,136.122,0
stephen malkmus,(do not feed the) oyster,0.451,0.498,-8.535,0.0273,0.0723,0.185,0.0922,0.266,87.373,0
chris cagle,my love goes on and on,0.577,0.932,-6.137,0.0593,0.352,0.0,0.0609,0.92,161.949,3
toby keith,get drunk and be somebody,0.628,0.896,-4.132,0.0557,0.229,0.0,0.365,0.666,128.06,3
enno poppe,"interzone, pt. 1: part i: why don't you have a sode pop",0.336,0.545,-16.639,0.0981,0.789,0.0,0.43,0.265,86.013,6
blessed by a broken heart,show me what you got,0.471,0.934,-2.779,0.107,0.000159,1.22e-05,0.135,0.174,149.781,0
montgomery gentry,she couldn't change me,0.67,0.823,-10.592,0.033,0.00436,0.000192,0.318,0.787,117.44,3
therion,megalomania,0.133,0.745,-8.36,0.0449,1.22e-05,0.925,0.078,0.246,80.799,4
ja rule featuring bobby brown,thug lovin',0.769,0.685,-5.648,0.177,0.133,0.0,0.667,0.771,93.043,5
eliwagar,rise of the pagan folk,0.313,0.667,-7.65,0.0372,0.0318,0.0,0.0697,0.0391,123.363,0
the american dollar,starscapes - ambient,0.0768,0.235,-14.95,0.0333,0.891,0.953,0.0825,0.0366,65.853,1
howard shore,"the breaking of the fellowship (feat. ""in dreams"")",0.131,0.137,-20.553,0.0387,0.934,0.485,0.087,0.0465,78.577,1
yesterday's ring,punk rock is not dangerous anymore,0.682,0.432,-7.962,0.0347,0.44,0.00765,0.503,0.434,120.008,5
yawning man,rock formations,0.495,0.654,-7.352,0.0389,0.000993,0.943,0.0547,0.503,115.505,4
birdman featuring lil wayne & drake,money to blow,0.708,0.578,-8.686,0.0631,0.0095,0.0,0.353,0.696,133.03,3
absu,the gold torques of ulàid,0.209,0.997,-3.253,0.126,0.0125,0.173,0.112,0.29,165.76,0
trick daddy featuring latocha scott,thug holiday,0.767,0.654,-9.088,0.289,0.372,0.0,0.147,0.546,138.062,2
ghoul,as your casket closes,0.236,0.928,-9.128,0.043,3.7e-05,0.827,0.14,0.539,160.776,4
iannis xenakis,jonchaies,0.273,0.702,-12.429,0.281,0.626,0.884,0.18,0.0375,118.712,4
massacration,the big heavy metal,0.268,0.827,-4.755,0.0551,5.08e-05,0.00957,0.392,0.618,148.714,0
st germain,montego bay spleen,0.705,0.649,-7.742,0.0651,0.375,0.0102,0.099,0.74,143.625,3
jennifer hanson,beautiful goodbye,0.623,0.878,-3.662,0.0372,0.146,0.00191,0.137,0.608,113.225,3
cobalt,angelfangs,0.163,0.994,-5.651,0.248,1.01e-05,0.116,0.504,0.0466,95.434,0
the american dollar,chase,0.422,0.0689,-27.438,0.0322,0.818,0.942,0.101,0.0364,129.898,1
faith hill,the way you love me,0.627,0.716,-7.175,0.0352,0.127,0.0,0.0344,0.734,101.99,3
daphne loves derby,sun,0.643,0.554,-6.475,0.0608,0.253,0.0,0.263,0.617,145.106,3
hellfish,money for fish (and your chips for free),0.666,0.828,-7.599,0.0788,0.00602,0.71,0.643,0.221,134.131,5
o-town,these are the days,0.598,0.627,-6.323,0.038,0.000968,0.0,0.0626,0.432,119.991,0
the red jumpsuit apparatus,face down,0.545,0.932,-2.189,0.0399,0.000665,0.0,0.127,0.465,92.956,0
ttng,"i'll forgive you for throwing that rock, cos that dance was kinda funny",0.385,0.388,-11.672,0.0294,0.387,0.00503,0.0983,0.324,130.867,6
nickelback,if today was your last day,0.485,0.911,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956,0
lucinda williams,metal firecracker - wxpn live at the world café,0.569,0.702,-7.184,0.0315,0.127,2.53e-06,0.64,0.543,122.204,5
siouxsie and the banshees,metal postcard - john peel session,0.564,0.836,-7.011,0.14,0.00387,0.00279,0.107,0.442,116.721,0
broadcast,corporeal,0.631,0.609,-9.803,0.0509,0.349,0.777,0.223,0.267,124.983,4
afi,miss murder,0.308,0.873,-4.542,0.0533,0.00022,0.000729,0.0974,0.686,143.519,0
shakira featuring alejandro sanz,la tortura,0.74,0.783,-5.367,0.0427,0.0297,0.000308,0.123,0.812,100.011,3
a touch of class,notte d'amore con te,0.774,0.822,-7.487,0.0512,0.0352,1.92e-06,0.0795,0.535,132.084,3
p!nk,you make me sick,0.77,0.686,-6.596,0.168,0.00223,2.03e-06,0.347,0.657,100.53,3
muro,corazón de metal,0.539,0.827,-8.409,0.0411,6.56e-05,0.00744,0.0946,0.476,114.993,0
faith hill,mississippi girl,0.499,0.765,-4.148,0.0521,0.113,0.0,0.0509,0.665,83.916,3
nelly featuring fergie,party people,0.64,0.849,-3.994,0.357,0.354,0.0,0.587,0.666,163.925,2
ludacris,splash waterfalls,0.728,0.846,-6.102,0.407,0.102,0.0,0.233,0.702,145.813,2
the lost trailers,holler back,0.442,0.921,-2.344,0.0635,0.259,0.0,0.163,0.601,178.124,0
horse the band,cloudwalker,0.303,0.934,-5.379,0.0767,6.67e-05,0.0969,0.11,0.114,132.744,0
lost horizon,sworn in the metal wind,0.467,0.975,-5.028,0.166,6.37e-05,0.065,0.429,0.265,92.405,0
enrique iglesias,escape,0.777,0.852,-5.329,0.0295,0.0299,0.000498,0.145,0.877,125.994,3
snoop dogg featuring tyrese & mr. tan,just a baby boy,0.856,0.717,-4.358,0.209,0.0464,0.0,0.355,0.738,94.822,3
jonas brothers,lovebug,0.577,0.495,-6.007,0.0593,0.158,0.0,0.269,0.522,158.215,0
cascada,everytime we touch,0.635,0.974,-5.373,0.052,0.00474,1.56e-05,0.41,0.495,142.049,0
calle 13,un beso de desayuno,0.571,0.858,-5.393,0.143,0.288,0.0,0.0629,0.792,84.615,3
death cab for cutie,i will possess your heart,0.605,0.619,-8.971,0.0261,0.423,0.313,0.0732,0.578,133.074,3
cuca,la balada,0.672,0.5,-9.866,0.0322,0.277,0.0,0.0954,0.201,95.758,6
wisin & yandel,rakata,0.872,0.786,-5.473,0.142,0.0348,0.0,0.0776,0.722,96.002,3
new edition,hot 2nite,0.726,0.799,-5.082,0.173,0.49,0.0,0.14,0.867,100.069,3
justin timberlake,sexyback,0.967,0.583,-5.562,0.0789,0.0584,0.0,0.0519,0.964,117.0,3
the casualties,punk rock love,0.156,0.999,-1.499,0.147,0.0249,0.0,0.227,0.0899,151.199,0
crush 40,knight of the wind,0.369,0.89,-6.192,0.0516,6.01e-06,0.26,0.178,0.582,84.94,0
k. j. yesudas,aarariraro,0.764,0.398,-11.501,0.0457,0.303,0.00145,0.0993,0.507,135.0,3
ol' dirty bastard featuring kelis,got your money,0.934,0.459,-7.654,0.189,0.0516,0.0,0.222,0.697,103.04,3
anya marina,whatever you like,0.663,0.643,-4.383,0.0316,0.535,0.0,0.308,0.368,121.97,3
carl thomas,emotional,0.548,0.542,-8.435,0.0409,0.544,0.0,0.148,0.389,83.106,6
akon featuring sweet rush,troublemaker,0.856,0.78,-4.256,0.105,0.131,0.0,0.401,0.835,122.067,3
the album leaf,the light,0.176,0.123,-16.596,0.0439,0.908,0.879,0.208,0.0388,109.536,1
between the buried and me,white walls,0.262,0.975,-6.555,0.177,0.000396,0.378,0.297,0.119,135.891,0
goatwhore,apocalyptic havoc,0.212,0.979,-5.088,0.145,1.63e-05,0.0249,0.171,0.386,160.053,0
sky saxon,(i'm not your) steppin' stone,0.49,0.83,-4.434,0.031,0.022,0.0,0.106,0.67,130.073,0
jay-z,change clothes,0.895,0.628,-3.79,0.0473,0.0412,0.0,0.059,0.34,104.009,3
jonas brothers,s.o.s.,0.602,0.669,-3.904,0.0635,0.000917,0.0,0.114,0.74,137.058,3
trio mio,anglaise,0.383,0.161,-10.227,0.031,0.976,0.00685,0.131,0.391,92.98,6
keyshia cole,i should have cheated,0.436,0.533,-4.266,0.0472,0.265,0.0,0.332,0.366,130.768,0
yellowcard,lights and sounds,0.344,0.972,-3.675,0.116,8.48e-05,0.0,0.293,0.387,167.819,0
paramore,misery business,0.517,0.906,-3.677,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,0
faith evans,you gets no love,0.749,0.677,-3.502,0.125,0.211,0.0,0.196,0.917,96.872,3
juvenile,set it off,0.695,0.595,-9.091,0.194,0.18,1.2e-05,0.087,0.746,168.136,3
joey fehrenbach,the house of lost hope,0.741,0.806,-7.565,0.0423,0.0308,0.9,0.138,0.97,110.002,4
the horrors,she is the new thing,0.494,0.889,-5.524,0.0455,0.000606,0.425,0.11,0.525,120.472,0
wolfgang rihm,"deus passus, ""st. luke passion"": das ist mein leib (soprano, mezzo-soprano, alto, tenor, bass)",0.194,0.00511,-43.178,0.047,0.945,0.00193,0.0769,0.0321,84.79,1
crystal castles,air war,0.769,0.806,-3.833,0.0873,0.0482,0.0627,0.705,0.517,120.001,5
avantasia,sign of the cross,0.537,0.917,-5.171,0.0322,9.31e-05,1.02e-06,0.351,0.432,101.23,0
maroon 5 featuring rihanna,if i never see your face again,0.745,0.867,-2.446,0.0374,0.017,0.0,0.281,0.936,106.006,3
tenhi,suortuva - folk aesthetic version,0.539,0.233,-14.906,0.029,0.924,0.805,0.13,0.165,110.245,1
john foxx,subtext,0.109,0.00459,-32.667,0.0338,0.989,0.89,0.0796,0.0441,70.122,1
jan jelinek,rock in the video age,0.668,0.397,-12.649,0.0869,0.175,0.918,0.111,0.379,119.987,4
busta rhymes featuring p. diddy & pharrell,pass the courvoisier part ii,0.775,0.897,-8.327,0.106,0.0234,4.19e-05,0.536,0.719,127.004,5
hirax,barrage of noise,0.371,0.738,-7.707,0.299,0.0187,3.94e-06,0.381,0.336,98.811,2
m. g. sreekumar,vagamarathin - duet version,0.742,0.753,-6.954,0.0723,0.244,0.0,0.105,0.64,109.998,3
lonestar,mr. mom,0.505,0.842,-3.316,0.0475,0.0576,0.0,0.111,0.671,172.136,0
brooks & dunn,ain't nothing 'bout you,0.676,0.753,-6.239,0.0252,0.0957,0.0,0.362,0.772,96.993,3
trace adkins,ladies love country boys,0.661,0.959,-4.439,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,3
keyshia cole,you complete me,0.681,0.666,-4.984,0.0491,0.578,0.0,0.26,0.732,111.401,3
cherish featuring sean paul of the youngbloodz,do it to it,0.826,0.67,-5.559,0.169,0.00798,0.0,0.495,0.794,74.007,3
shinedown,second chance,0.46,0.796,-4.501,0.0333,0.00107,0.0,0.106,0.182,100.011,0
flo rida featuring will.i.am,in the ayer,0.83,0.746,-6.286,0.0579,0.00456,0.0,0.26,0.646,125.992,3
ludacris featuring shawnna,stand up,0.697,0.891,-4.372,0.342,0.453,0.0,0.11,0.684,98.738,2
iron maiden,different world - 2015 remaster,0.406,0.975,-4.285,0.0937,0.000325,0.00018,0.613,0.602,91.826,5
runemagick,the portal of doom,0.281,0.392,-9.238,0.0353,0.49,0.000283,0.299,0.0697,75.048,6
lil mama,lip gloss,0.619,0.87,-4.956,0.501,0.41,1.37e-06,0.0571,0.94,188.772,2
john tavener,the lamb,0.133,0.0312,-35.098,0.0463,0.989,0.0287,0.12,0.0361,75.058,1
tenhi,kielo - folk aesthetic alternate version,0.327,0.207,-12.046,0.0336,0.79,0.125,0.234,0.0613,93.408,6
justin bieber,one time,0.691,0.853,-2.528,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,3
shaggy featuring rayvon,angel,0.74,0.766,-2.939,0.178,0.116,0.0,0.0406,0.807,170.531,3
carrie underwood,inside your heaven,0.38,0.596,-3.469,0.0315,0.123,1.46e-06,0.132,0.16,134.443,0
christina aguilera,come on over baby (all i want is you),0.829,0.915,-3.205,0.106,0.226,1.25e-05,0.246,0.779,118.903,3
clint black,when i said i do,0.507,0.411,-8.657,0.0276,0.308,0.0,0.106,0.184,102.806,6
sugarland,all i want to do,0.709,0.725,-4.999,0.0556,0.208,4.54e-05,0.158,0.759,97.046,3
halford,made of metal,0.42,0.941,-8.101,0.0645,0.000147,0.0151,0.288,0.267,149.049,0
anuradha paudwal,jaan meri ja rahi sanam,0.627,0.466,-11.2,0.0294,0.705,4.66e-06,0.182,0.74,109.944,6
kenny chesney,big star,0.655,0.807,-7.674,0.0309,0.0056,2.42e-05,0.159,0.73,120.781,3
cheyenne kimball,hanging on,0.573,0.934,-3.377,0.0372,0.0105,7.26e-05,0.318,0.544,118.773,0
brooks & dunn,hillbilly deluxe,0.568,0.829,-4.713,0.0461,0.312,2.57e-06,0.514,0.551,155.041,5
squarepusher,tommib,0.347,0.143,-16.349,0.0336,0.949,0.921,0.094,0.0396,90.091,1
taylor swift,you belong with me,0.687,0.783,-4.44,0.0386,0.162,1.35e-05,0.114,0.443,129.964,3
broadcast,i found the f,0.599,0.729,-6.182,0.0262,0.00206,0.0205,0.337,0.215,98.078,0
george strait,cowboys like us,0.462,0.549,-6.224,0.0308,0.225,0.0,0.148,0.261,127.98,0
mat kearney,closer to love,0.641,0.601,-8.51,0.0337,0.508,9.33e-06,0.121,0.553,104.984,3
tercer cielo,cada dia - remix romy ram,0.539,0.731,-10.006,0.164,0.000419,2.49e-05,0.127,0.804,182.992,0
anberlin,the feel good drag,0.342,0.677,-11.906,0.0568,0.0013,0.00671,0.201,0.501,188.6,0
jonell & method man,round and round,0.679,0.732,-4.393,0.238,0.306,0.0,0.0946,0.904,90.634,3
revolution renaissance,i did it my way,0.643,0.884,-5.083,0.0398,0.00562,0.0,0.132,0.751,123.992,3
esenia,creo,0.207,0.777,-3.434,0.0438,0.000674,0.306,0.0868,0.162,136.855,0
hank mobley,no room for squares,0.558,0.755,-7.799,0.0778,0.647,0.00235,0.271,0.825,125.782,3
babul supriyo,paagal tujhe mein,0.58,0.551,-6.659,0.0459,0.00897,8.67e-05,0.0444,0.533,170.008,0
faith hill,the lucky one,0.677,0.864,-4.062,0.0319,0.0551,0.0,0.351,0.69,119.981,3
dragonforce,through the fire and flames,0.113,0.951,-4.743,0.129,0.00176,0.00718,0.334,0.139,200.024,0
backstreet boys,just want you to know,0.709,0.555,-3.506,0.0348,0.000269,0.0,0.0804,0.638,106.0,3
jonas brothers,play my music,0.471,0.875,-3.499,0.087,0.000652,0.0,0.239,0.759,177.98,0
tim mcgraw,suspicions,0.599,0.733,-6.182,0.0299,0.327,0.0,0.091,0.798,147.305,3
dingobats,rock my wool,0.387,0.507,-9.704,0.036,0.173,0.142,0.142,0.385,145.626,0
psyclon nine,parasitic,0.589,0.851,-11.285,0.0587,0.00208,0.642,0.0961,0.256,108.002,4
jc chasez featuring dirt mcgirt,some girls (dance with women),0.872,0.838,-6.687,0.26,0.055,0.0,0.0596,0.932,98.011,3
david banner featuring chris brown,get like me,0.823,0.753,-4.199,0.476,0.00323,0.0,0.228,0.656,117.281,2
jason michael carroll,where i'm from,0.532,0.815,-5.834,0.0392,0.0301,0.0,0.0721,0.546,149.728,0
sashamon,necta (butterfly),0.887,0.528,-7.59,0.0862,0.107,0.00158,0.0613,0.729,144.118,3
mims,like this,0.771,0.693,-7.483,0.293,0.0317,0.0,0.342,0.525,97.163,2
george strait,twang,0.561,0.956,-3.331,0.0799,0.279,6.83e-06,0.0801,0.78,158.621,3
mariah carey featuring joe & 98 degrees,thank god i found you,0.472,0.532,-5.882,0.0319,0.586,0.0,0.106,0.152,129.777,6
jamie foxx featuring twista,dj play a love song,0.793,0.618,-8.664,0.108,0.109,0.0,0.331,0.31,119.984,3
ashlee simpson,shadow,0.462,0.738,-3.852,0.0282,0.0355,7.4e-06,0.101,0.303,77.966,0
jazz juice,atravessar,0.719,0.85,-8.255,0.0416,0.0134,0.743,0.0922,0.687,120.02,4
crypt of kerberos,ancient war,0.171,0.948,-8.171,0.123,1.12e-05,0.92,0.341,0.0393,81.483,4
carrie underwood,just a dream,0.526,0.781,-3.673,0.0369,0.0613,0.0,0.121,0.358,142.06,0
p$c featuring t.i. & lil scrappy,i'm a king,0.73,0.483,-8.959,0.327,0.0428,0.0,0.103,0.535,168.049,2
the black dahlia murder,nocturnal,0.302,0.984,-3.142,0.125,0.000101,2.91e-06,0.701,0.165,100.723,5
linkin park,somewhere i belong,0.451,0.951,-3.754,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,0
shedaisy,i will...but,0.675,0.837,-5.105,0.0354,0.103,0.0,0.123,0.888,112.53,3
ricky martin,shake your bon-bon,0.638,0.937,-4.642,0.0444,0.0942,0.0,0.327,0.762,100.03,3
josh turner,your man,0.744,0.637,-4.483,0.0241,0.337,0.000222,0.0696,0.785,100.511,3
